gbifID,language,license,modified,collectionCode,basisOfRecord,dynamicProperties,occurrenceID,organismQuantity,organismQuantityType,occurrenceStatus,continent,countryCode,decimallatitude,decimallongitude,footprintWKT,scientificNameID,scientificName,kingdom,phylum,class,order,family,genus,genericName,specificEpithet,taxonRank,vernacularName,taxonomicStatus,datasetKey,publishingCountry,lastInterpreted,depth,depthAccuracy,distanceFromCentroidInMeters,issue,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,protocol,lastParsed,lastCrawled,repatriated,level0Gid,level0Name,iucnRedListCategory
2858744108,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1153,1,individual count,PRESENT,NA,AQ,-74.466667,-29.700001,POINT(-29.7000007629395 -74.466667175293),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,1188,35,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744107,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1154,1,individual count,PRESENT,NA,AQ,-74.166664,-29.700001,POINT(-29.7000007629395 -74.1666641235352),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,2004,8,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744106,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1152,1,individual count,PRESENT,NA,AQ,-74.666664,-29.700001,POINT(-29.7000007629395 -74.6666641235352),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,483.5,0.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744105,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1151,1,individual count,PRESENT,NA,AQ,-74.599998,-29.716667,POINT(-29.716667175293 -74.5999984741211),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,705.5,6.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744104,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1157,1,individual count,PRESENT,NA,AQ,-74.633331,-29.633333,POINT(-29.6333332061768 -74.6333312988281),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,704.5,3.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744103,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1158,1,individual count,PRESENT,NA,AQ,-74.616669,-29.6,POINT(-29.6000003814697 -74.6166687011719),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,799.5,5.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744102,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1155,1,individual count,PRESENT,NA,AQ,-74.666664,-29.666666,POINT(-29.6666660308838 -74.6666641235352),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,513.5,4.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744101,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1156,1,individual count,PRESENT,NA,AQ,-74.583336,-29.666666,POINT(-29.6666660308838 -74.5833358764648),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,804.5,5.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744100,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1148,1,individual count,PRESENT,NA,AQ,-60.833332,-55.650002,POINT(-55.6500015258789 -60.8333320617676),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,404,10,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744099,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1150,1,individual count,PRESENT,NA,AQ,-60.633335,-46.966667,POINT(-46.966667175293 -60.6333351135254),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,235.5,3.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744098,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1149,1,individual count,PRESENT,ANTARCTICA,AQ,-61,-55.200001,POINT(-55.2000007629395 -61),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,197.5,15.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744097,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1164,1,individual count,PRESENT,NA,AQ,-75.23333,-26.983334,POINT(-26.9833335876465 -75.2333297729492),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,275,5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744096,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1162,1,individual count,PRESENT,NA,AQ,-75.150002,-27.583334,POINT(-27.5833339691162 -75.1500015258789),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,405.5,1.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744095,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1165,1,individual count,PRESENT,NA,AQ,-75.25,-26.65,POINT(-26.6499996185303 -75.25),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,277,2,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744094,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1163,1,individual count,PRESENT,NA,AQ,-75.150002,-27.549999,POINT(-27.5499992370605 -75.1500015258789),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,401.5,2.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744093,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1168,1,individual count,PRESENT,NA,AQ,-75.25,-26.216667,POINT(-26.216667175293 -75.25),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,503,3,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744092,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1166,1,individual count,PRESENT,NA,AQ,-75.26667,-26.283333,POINT(-26.283332824707 -75.2666702270508),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,498,NA,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744091,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1169,1,individual count,PRESENT,NA,AQ,-75.300003,-26.066668,POINT(-26.0666675567627 -75.3000030517578),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,607.5,6.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744090,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1167,1,individual count,PRESENT,NA,AQ,-75.25,-26.283333,POINT(-26.283332824707 -75.25),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,504.5,4.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744089,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1160,1,individual count,PRESENT,NA,AQ,-75.050003,-28.016666,POINT(-28.0166664123535 -75.0500030517578),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,452,1,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744088,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1161,1,individual count,PRESENT,NA,AQ,-75.116669,-28,POINT(-28 -75.1166687011719),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,459.5,2.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744087,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1159,1,individual count,PRESENT,NA,AQ,-74.666664,-29.533333,POINT(-29.533332824707 -74.6666641235352),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,597.5,4.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744086,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1175,1,individual count,PRESENT,NA,AQ,-73.366669,-20.75,POINT(-20.75 -73.3666687011719),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,299.5,5.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744085,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1179,1,individual count,PRESENT,NA,AQ,-71.26667,-13.066667,POINT(-13.0666666030884 -71.2666702270508),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,186,1,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744084,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1176,1,individual count,PRESENT,NA,AQ,-71.150002,-13.8,POINT(-13.8000001907349 -71.1500015258789),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,2031,6,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744083,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1173,1,individual count,PRESENT,NA,AQ,-73.583336,-21.066668,POINT(-21.0666675567627 -73.5833358764648),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,195,2,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744082,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1174,1,individual count,PRESENT,NA,AQ,-73.283333,-21,POINT(-21 -73.283332824707),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,375.5,23.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858744081,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1177,1,individual count,PRESENT,NA,AQ,-71.199997,-13.466666,POINT(-13.4666662216187 -71.1999969482422),urn:lsid:marinespecies.org:taxname:176726,"Eclysis K.H.Barnard, 1932",Animalia,Arthropoda,Malacostraca,Amphipoda,Stilipedidae,Eclysis,Eclysis,NA,GENUS,Eclysis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:59Z,674.5,2.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,4315833,4315833,1,54,229,1231,4464,4315833,NA,NA,"Eclysis K.H.Barnard, 1932",Eclysis,EML,2023-08-25T17:08:59Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
